Resultados de Detección de Fuego:

Imágenes con FUEGO:
NF986.jpg: No (Detección Correcta)
NF987.jpg: No (Detección Correcta)
NF988.jpg: No (Detección Correcta)
NF989.jpg: No (Detección Correcta)
NF99.jpg: No (Detección Correcta)
NF990.jpg: No (Detección Correcta)
NF991.jpg: No (Detección Correcta)
NF992.jpg: No (Detección Correcta)
NF993.jpg: No (Detección Correcta)
NF994.jpg: No (Detección Correcta)
NF995.jpg: No (Detección Correcta)
NF996.jpg: No (Detección Correcta)
NF997.jpg: No (Detección Correcta)
NF998.jpg: No (Detección Correcta)
NF999.jpg: No (Detección Correcta)
NF1010.jpg: Sí (Detección Errónea)
NF1055.jpg: Sí (Detección Errónea)
NF1075.jpg: Sí (Detección Errónea)
NF1082.jpg: Sí (Detección Errónea)
NF1090.jpg: Sí (Detección Errónea)
NF194.jpg: Sí (Detección Errónea)
NF228.jpg: Sí (Detección Errónea)
NF374.jpg: Sí (Detección Errónea)
NF387.jpg: Sí (Detección Errónea)
NF421.jpg: Sí (Detección Errónea)
NF450.jpg: Sí (Detección Errónea)
NF451.jpg: Sí (Detección Errónea)
NF452.jpg: Sí (Detección Errónea)
NF458.jpg: Sí (Detección Errónea)
NF459.jpg: Sí (Detección Errónea)
NF460.jpg: Sí (Detección Errónea)
NF461.jpg: Sí (Detección Errónea)
NF466.jpg: Sí (Detección Errónea)
NF467.jpg: Sí (Detección Errónea)
NF469.jpg: Sí (Detección Errónea)
NF470.jpg: Sí (Detección Errónea)
NF475.jpg: Sí (Detección Errónea)
NF476.jpg: Sí (Detección Errónea)
NF477.jpg: Sí (Detección Errónea)
NF478.jpg: Sí (Detección Errónea)
NF480.jpg: Sí (Detección Errónea)
NF481.jpg: Sí (Detección Errónea)
NF482.jpg: Sí (Detección Errónea)
NF483.jpg: Sí (Detección Errónea)
NF484.jpg: Sí (Detección Errónea)
NF485.jpg: Sí (Detección Errónea)
NF486.jpg: Sí (Detección Errónea)
NF487.jpg: Sí (Detección Errónea)
NF488.jpg: Sí (Detección Errónea)
NF489.jpg: Sí (Detección Errónea)
NF500.jpg: Sí (Detección Errónea)
NF502.jpg: Sí (Detección Errónea)
NF564.jpg: Sí (Detección Errónea)
NF629.jpg: Sí (Detección Errónea)
NF651.jpg: Sí (Detección Errónea)
NF713.jpg: Sí (Detección Errónea)
NF714.jpg: Sí (Detección Errónea)
NF717.jpg: Sí (Detección Errónea)
NF719.jpg: Sí (Detección Errónea)
NF780.jpg: Sí (Detección Errónea)
NF781.jpg: Sí (Detección Errónea)
NF811.jpg: Sí (Detección Errónea)
NF812.jpg: Sí (Detección Errónea)
NF907.jpg: Sí (Detección Errónea)
NF949.jpg: Sí (Detección Errónea)
