Resultados de Detección de Fuego:

Imágenes con FUEGO:
NF895.jpg: Sí (Detección Errónea)
NF896.jpg: Sí (Detección Errónea)
NF897.jpg: Sí (Detección Errónea)
NF898.jpg: Sí (Detección Errónea)
NF899.jpg: Sí (Detección Errónea)
NF9.jpg: No (Detección Correcta)
NF90.jpg: No (Detección Correcta)
NF900.jpg: Sí (Detección Errónea)
NF901.jpg: Sí (Detección Errónea)
NF902.jpg: Sí (Detección Errónea)
NF903.jpg: Sí (Detección Errónea)
NF904.jpg: Sí (Detección Errónea)
NF905.jpg: Sí (Detección Errónea)
NF906.jpg: Sí (Detección Errónea)
NF907.jpg: Sí (Detección Errónea)
NF908.jpg: Sí (Detección Errónea)
NF909.jpg: Sí (Detección Errónea)
NF91.jpg: No (Detección Correcta)
NF910.jpg: Sí (Detección Errónea)
NF911.jpg: Sí (Detección Errónea)
NF912.jpg: Sí (Detección Errónea)
NF913.jpg: Sí (Detección Errónea)
NF914.jpg: Sí (Detección Errónea)
NF915.jpg: Sí (Detección Errónea)
NF916.jpg: Sí (Detección Errónea)
NF917.jpg: Sí (Detección Errónea)
NF918.jpg: Sí (Detección Errónea)
NF919.jpg: Sí (Detección Errónea)
NF92.jpg: No (Detección Correcta)
NF920.jpg: Sí (Detección Errónea)
NF921.jpg: Sí (Detección Errónea)
NF922.jpg: Sí (Detección Errónea)
NF923.jpg: Sí (Detección Errónea)
NF924.jpg: Sí (Detección Errónea)
NF925.jpg: Sí (Detección Errónea)
NF926.jpg: Sí (Detección Errónea)
NF927.jpg: Sí (Detección Errónea)
NF928.jpg: Sí (Detección Errónea)
NF929.jpg: Sí (Detección Errónea)
NF93.jpg: No (Detección Correcta)
NF930.jpg: Sí (Detección Errónea)
NF931.jpg: No (Detección Correcta)
NF932.jpg: No (Detección Correcta)
NF933.jpg: No (Detección Correcta)
NF934.jpg: No (Detección Correcta)
NF935.jpg: No (Detección Correcta)
NF936.jpg: No (Detección Correcta)
NF937.jpg: No (Detección Correcta)
NF938.jpg: No (Detección Correcta)
NF939.jpg: Sí (Detección Errónea)
NF94.jpg: No (Detección Correcta)
NF940.jpg: Sí (Detección Errónea)
NF941.jpg: Sí (Detección Errónea)
NF942.jpg: Sí (Detección Errónea)
NF943.jpg: Sí (Detección Errónea)
NF944.jpg: No (Detección Correcta)
NF945.jpg: No (Detección Correcta)
NF946.jpg: No (Detección Correcta)
NF947.jpg: No (Detección Correcta)
NF948.jpg: No (Detección Correcta)
NF949.jpg: No (Detección Correcta)
NF95.jpg: No (Detección Correcta)
NF950.jpg: Sí (Detección Errónea)
NF951.jpg: Sí (Detección Errónea)
NF952.jpg: Sí (Detección Errónea)
NF953.jpg: Sí (Detección Errónea)
NF954.jpg: Sí (Detección Errónea)
NF955.jpg: Sí (Detección Errónea)
NF956.jpg: Sí (Detección Errónea)
NF957.jpg: Sí (Detección Errónea)
NF958.jpg: Sí (Detección Errónea)
NF959.jpg: Sí (Detección Errónea)
NF96.jpg: No (Detección Correcta)
NF960.jpg: Sí (Detección Errónea)
NF961.jpg: Sí (Detección Errónea)
NF962.jpg: Sí (Detección Errónea)
NF963.jpg: Sí (Detección Errónea)
NF964.jpg: Sí (Detección Errónea)
NF965.jpg: Sí (Detección Errónea)
NF966.jpg: Sí (Detección Errónea)
NF967.jpg: Sí (Detección Errónea)
NF968.jpg: No (Detección Correcta)
NF969.jpg: No (Detección Correcta)
NF97.jpg: No (Detección Correcta)
NF970.jpg: No (Detección Correcta)
NF971.jpg: No (Detección Correcta)
NF972.jpg: No (Detección Correcta)
NF973.jpg: Sí (Detección Errónea)
NF974.jpg: Sí (Detección Errónea)
NF975.jpg: Sí (Detección Errónea)
NF976.jpg: Sí (Detección Errónea)
NF977.jpg: Sí (Detección Errónea)
NF978.jpg: Sí (Detección Errónea)
NF979.jpg: Sí (Detección Errónea)
NF98.jpg: Sí (Detección Errónea)
NF980.jpg: Sí (Detección Errónea)
NF981.jpg: Sí (Detección Errónea)
NF982.jpg: Sí (Detección Errónea)
NF983.jpg: Sí (Detección Errónea)
NF984.jpg: Sí (Detección Errónea)
NF985.jpg: Sí (Detección Errónea)
NF986.jpg: Sí (Detección Errónea)
NF987.jpg: Sí (Detección Errónea)
NF988.jpg: Sí (Detección Errónea)
NF989.jpg: Sí (Detección Errónea)
NF99.jpg: Sí (Detección Errónea)
NF990.jpg: Sí (Detección Errónea)
NF991.jpg: Sí (Detección Errónea)
NF992.jpg: Sí (Detección Errónea)
NF993.jpg: Sí (Detección Errónea)
NF994.jpg: Sí (Detección Errónea)
NF995.jpg: Sí (Detección Errónea)
NF996.jpg: Sí (Detección Errónea)
NF997.jpg: Sí (Detección Errónea)
NF998.jpg: Sí (Detección Errónea)
NF999.jpg: Sí (Detección Errónea)
